year,month,day,hour,temperature,dew,sealevelpressure,wind dir,wind speed,cloud,one,six,score
2011,1,7,8,30,-170,0,90,20,0,0,0,3
2011,1,7,9,16,-154,10313,160,20,1,0,0,3
2011,1,7,10,-10,-130,0,120,10,0,0,0,3
2011,1,7,11,-20,-140,0,140,10,0,0,0,3
2011,1,7,12,-25,-123,10304,90,10,0,0,0,3
2011,1,7,13,-40,-120,0,150,20,0,0,0,3
2011,1,7,14,-50,-110,0,90,10,0,0,0,3
2011,1,7,15,-29,-119,10304,160,10,0,0,0,3
2011,1,7,16,-60,-90,0,40,10,0,0,0,3
2011,1,7,17,-70,-100,0,0,0,0,0,0,3
2011,1,7,18,-37,-103,10299,140,10,0,0,0,3
2011,1,7,19,-70,-100,0,70,10,0,0,0,3
2011,1,7,20,-80,-100,0,310,10,0,0,0,3
2011,1,7,21,-35,-104,10283,140,20,0,0,0,3
2011,1,7,22,-80,-100,0,0,0,0,0,0,3
2011,1,7,23,-80,-100,0,0,0,0,0,0,3
2011,1,8,0,-44,-90,10289,0,0,0,0,0,3
2011,1,8,1,-30,-60,0,50,10,0,0,0,3
2011,1,8,2,0,-60,0,160,10,0,0,0,3
2011,1,8,3,31,-89,10288,220,10,0,0,0,3
2011,1,8,4,40,-90,0,0,10,0,0,0,3
2011,1,8,5,60,-100,0,0,20,0,0,0,4
2011,1,8,6,64,-117,10254,200,10,0,0,0,4
2011,1,8,7,70,-110,0,0,20,0,0,0,4
2011,1,8,8,70,-130,0,30,10,0,0,0,4
2011,1,8,9,57,-138,10255,250,10,0,0,0,4
2011,1,8,10,30,-80,0,220,20,0,0,0,3
2011,1,8,11,20,-70,0,150,20,0,0,0,3
2011,1,8,12,4,-101,10270,320,20,0,0,0,3
2011,1,8,13,-20,-80,0,0,0,0,0,0,3
2011,1,8,14,-20,-70,0,240,10,0,0,0,3
2011,1,8,15,7,-91,10282,320,30,6,0,0,3
2011,1,8,16,-10,-50,0,320,20,0,0,0,3
2011,1,8,17,0,-70,0,310,20,0,0,0,3
2011,1,8,18,20,-99,10299,340,30,7,0,0,3
2011,1,8,19,10,-70,0,320,10,0,0,0,3
2011,1,8,20,0,-70,0,320,10,0,0,0,3
2011,1,8,21,-3,-102,10308,340,30,2,0,0,3
2011,1,8,22,-30,-70,0,300,10,0,0,0,3
2011,1,8,23,-10,-100,0,10,20,0,0,0,3
2011,1,9,0,-14,-95,10340,340,40,0,0,0,3
2011,1,9,1,0,-100,0,10,30,0,0,0,3
2011,1,9,2,10,-110,0,10,30,0,0,0,3
2011,1,9,3,23,-112,10348,360,50,0,0,0,3
2011,1,9,4,30,-130,0,360,40,0,0,0,3
